"","date","symbol","option.root.symbol","future.symbol","exchange","future.expiration","adjusted.close","expiration","strike","call.put","style","ask","bid","settlement.price","iv","iv.interpolated","volume","open.interest","delta","vega","gamma","theta","sentiment"
"419",2019-04-25,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,59.38,"12/16/2020",10.5,"C","A",0,0,0,-1,0.300281,0,0,0.999999,5e-06,0,0,-0.0133451928535187
"420",2019-04-24,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,59.6,"12/16/2020",10.5,"C","A",0,0,0,-1,0.300199,0,0,0.999999,5e-06,0,0,-0.0144026317510559
"421",2019-04-23,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,59.59,"12/16/2020",10.5,"C","A",0,0,0,-1,0.300836,0,0,0.999999,5e-06,0,0,-0.0180318538542514
"422",2019-04-22,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,59.28,"12/16/2020",10.5,"C","A",0,0,0,-1,0.310002,0,0,0.999997,9e-06,0,0,-0.0229943531438451
"423",2019-04-18,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,58.85,"12/16/2020",10.5,"C","A",0,0,0,-1,0.30849,0,0,0.999997,1e-05,0,0,-0.0238961777311137
"424",2019-04-17,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,59.08,"12/16/2020",10.5,"C","A",0,0,0,-1,0.310655,0,0,0.999997,1.1e-05,0,0,-0.0239242217434671
"425",2019-04-16,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,59.27,"12/16/2020",10.5,"C","A",0,0,0,-1,0.30285,0,0,0.999998,7e-06,0,0,-0.0265204751021196
"426",2019-04-15,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,59.14,"12/16/2020",10.5,"C","A",0,0,0,-1,0.310409,0,0,0.999997,1.1e-05,0,0,-0.0280857342110311
"427",2019-04-12,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,59,"12/16/2020",10.5,"C","A",0,0,0,-1,0.308094,0,0,0.999997,1.1e-05,0,0,-0.0235931403302003
"428",2019-04-11,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,58.71,"12/16/2020",10.5,"C","A",0,0,0,-1,0.309678,0,0,0.999996,1.2e-05,0,0,-0.0273522591681731
"429",2019-04-10,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,58.97,"12/16/2020",10.5,"C","A",0,0,0,-1,0.308185,0,0,0.999997,1.1e-05,0,0,-0.0304264101096083
"430",2019-04-09,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,58.43,"12/16/2020",10.5,"C","A",0,0,0,-1,0.306747,0,0,0.999997,1.2e-05,0,0,-0.0309576418006212
"431",2019-04-08,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,58.37,"12/16/2020",10.5,"C","A",0,0,0,-1,0.306455,0,0,0.999997,1.2e-05,0,0,-0.035258466656731
"432",2019-04-05,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,58.25,"12/16/2020",10.5,"C","A",0,0,0,-1,0.306493,0,0,0.999996,1.2e-05,0,0,-0.0185822413658247
"433",2019-04-04,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,58.02,"12/16/2020",10.5,"C","A",0,0,0,-1,0.313669,0,0,0.999994,2e-05,2e-06,0,-0.0186574024913727
"434",2019-04-03,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,58.13,"12/16/2020",10.5,"C","A",0,0,0,-1,0.313256,0,0,0.999994,1.9e-05,2e-06,0,-0.0205780104761655
"435",2019-04-02,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,58.05,"12/16/2020",10.5,"C","A",0,0,0,-1,0.320366,0,0,0.999991,2.9e-05,2e-06,0,-0.0245011222870063
"436",2019-04-01,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,58.01,"12/16/2020",10.5,"C","A",0,0,0,-1,0.320251,0,0,0.999991,3e-05,2e-06,0,-0.0295035929776637
"437",2019-03-29,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,57.4,"12/16/2020",10.5,"C","A",0,0,0,-1,0.319782,0,0,0.99999,3.3e-05,2e-06,0,-0.0237446339201316
"438",2019-03-28,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,57.13,"12/16/2020",10.5,"C","A",0,0,0,-1,0.324087,0,0,0.999986,4.3e-05,2e-06,0,-0.0244202776313564
"439",2019-03-27,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,57.09,"12/16/2020",10.5,"C","A",0,0,0,-1,0.324333,0,0,0.999986,4.5e-05,4e-06,0,-0.0226793989211678
"440",2019-03-26,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,57.36,"12/16/2020",10.5,"C","A",0,0,0,-1,0.331066,0,0,0.999981,6e-05,3e-06,0,-0.0203022197497768
"441",2019-03-25,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,57.25,"12/16/2020",10.5,"C","A",0,0,0,-1,0.326905,0,0,0.999984,5e-05,3e-06,0,-0.0218486412125109
"442",2019-03-22,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,57.24,"12/16/2020",10.5,"C","A",0,0,0,-1,0.325925,0,0,0.999984,5e-05,3e-06,0,-0.0230930026557286
"443",2019-03-21,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,57.82,"12/16/2020",10.5,"C","A",0,0,0,-1,0.317237,0,0,0.999991,3e-05,2e-06,0,-0.0173664586806731
"444",2019-03-20,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,58.2,"12/16/2020",10.5,"C","A",0,0,0,-1,0.318486,0,0,0.999991,3.1e-05,2e-06,0,-0.0212607071344585
"445",2019-03-19,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,57.85,"12/16/2020",10.5,"C","A",0,0,0,-1,0.317892,0,0,0.99999,3.2e-05,2e-06,0,-0.0240344727701077
"446",2019-03-18,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,57.76,"12/16/2020",10.5,"C","A",0,0,0,-1,0.317289,0,0,0.99999,3.2e-05,2e-06,0,-0.0243980076377312
"447",2019-03-15,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,57.66,"12/16/2020",10.5,"C","A",0,0,0,-1,0.315869,0,0,0.99999,3.1e-05,2e-06,0,-0.0217852569536845
"448",2019-03-14,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,57.6,"12/16/2020",10.5,"C","A",0,0,0,-1,0.315661,0,0,0.99999,3.2e-05,2e-06,0,-0.0218205080229712
"449",2019-03-13,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,57.74,"12/16/2020",10.5,"C","A",0,0,0,-1,0.318536,0,0,0.999989,3.6e-05,2e-06,0,-0.0245805808175549
"450",2019-03-12,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,57,"12/16/2020",10.5,"C","A",0,0,0,-1,0.320983,0,0,0.999985,4.7e-05,4e-06,0,-0.0266408434329819
"451",2019-03-11,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,57.05,"12/16/2020",10.5,"C","A",0,0,0,-1,0.316308,0,0,0.999988,3.7e-05,2e-06,0,-0.0312100012973165
"452",2019-03-08,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,56.67,"12/16/2020",10.5,"C","A",0,0,0,-1,0.33263,0,0,0.999971,8.8e-05,5e-06,0,-0.0221083516780779
"453",2019-03-07,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,57.11,"12/16/2020",10.5,"C","A",0,0,0,-1,0.323723,0,0,0.999982,5.5e-05,4e-06,0,-0.0163452269134464
"454",2019-03-06,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,56.9,"12/16/2020",10.5,"C","A",0,0,0,-1,0.323363,0,0,0.999982,5.7e-05,4e-06,0,-0.0171324119471222
"455",2019-03-05,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,56.97,"12/16/2020",10.5,"C","A",0,0,0,-1,0.321489,0,0,0.999983,5.2e-05,4e-06,0,-0.018649708961462
"456",2019-03-04,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,56.95,"12/16/2020",10.5,"C","A",0,0,0,-1,0.326751,0,0,0.999978,6.8e-05,4e-06,0,-0.0203776596508135
"457",2019-03-01,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,56.02,"12/16/2020",10.5,"C","A",0,0,0,-1,0.323536,0,0,0.999977,7e-05,4e-06,0,-0.0283278963911372
"458",2019-02-28,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,57.01,"12/16/2020",10.5,"C","A",0,0,0,-1,0.32617,0,0,0.999978,6.9e-05,4e-06,0,-0.0264397678852989
"459",2019-02-27,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,57.11,"12/16/2020",10.5,"C","A",0,0,0,-1,0.320815,0,0,0.999983,5.4e-05,4e-06,0,-0.0275647032438119
"460",2019-02-26,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,56.39,"12/16/2020",10.5,"C","A",0,0,0,-1,0.328589,0,0,0.999972,8.6e-05,5e-06,0,-0.0339787865730344
"461",2019-02-25,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,56.02,"12/16/2020",10.5,"C","A",0,0,0,-1,0.327929,0,0,0.999971,8.9e-05,5e-06,0,-0.0374137610343412
"462",2019-02-22,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,57.33,"12/16/2020",10.5,"C","A",0,0,0,-1,0.320861,0,0,0.999983,5.5e-05,3e-06,0,-0.0246596229161677
"463",2019-02-21,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,57.4,"12/16/2020",10.5,"C","A",0,0,0,-1,0.324052,0,0,0.99998,6.4e-05,3e-06,0,-0.0254738767480524
"464",2019-02-20,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,57.37,"12/16/2020",10.5,"C","A",0,0,0,-1,0.328001,0,0,0.999975,7.8e-05,5e-06,0,-0.0271293218257449
"465",2019-02-19,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,57.12,"12/16/2020",10.5,"C","A",0,0,0,-1,0.33878,0,0,0.999958,0.000129,7e-06,0,-0.0327204032220772
"466",2019-02-15,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,56.8,"12/16/2020",10.5,"C","A",0,0,0,-1,0.335505,0,0,0.999959,0.000123,7e-06,0,-0.0382513503962666
"467",2019-02-14,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,55.72,"12/16/2020",10.5,"C","A",0,0,0,-1,0.333358,0,0,0.999955,0.000132,7e-06,0,-0.0433099718122051
"468",2019-02-13,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,55.52,"12/16/2020",10.5,"C","A",0,0,0,-1,0.339602,0,0,0.99994,0.000176,1.1e-05,0,-0.0472495916692229
"469",2019-02-12,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,54.85,"12/16/2020",10.5,"C","A",0,0,0,-1,0.337536,0,0,0.999938,0.000179,1.1e-05,0,-0.0483251790579503
"470",2019-02-11,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,54.41,"12/16/2020",10.5,"C","A",0,0,0,-1,0.335045,0,0,0.999939,0.000175,1.1e-05,0,-0.0530801414790438
"471",2019-02-08,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,54.45,"12/16/2020",10.5,"C","A",0,0,0,-1,0.338032,0,0,0.999929,0.000201,1.3e-05,0,-0.0504905264545278
"472",2019-02-07,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,54.39,"12/16/2020",10.5,"C","A",0,0,0,-1,0.331862,0,0,0.999944,0.000161,9e-06,0,-0.0488386100635922
"473",2019-02-06,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,55.34,"12/16/2020",10.5,"C","A",0,0,0,-1,0.331124,0,0,0.999953,0.000138,9e-06,0,-0.0485820418752345
"474",2019-02-05,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,55.05,"12/16/2020",10.5,"C","A",0,0,0,-1,0.336174,0,0,0.999939,0.000178,1.1e-05,0,-0.0496724792475355
"475",2019-02-04,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,55.2,"12/16/2020",10.5,"C","A",0,0,0,-1,0.335564,0,0,0.999941,0.000172,1.1e-05,0,-0.0554134874663141
"476",2019-02-01,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,55.21,"12/16/2020",10.5,"C","A",0,0,0,-1,0.330868,0,0,0.99995,0.000147,9e-06,0,-0.0430743266383183
"477",2019-01-31,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,53.76,"12/16/2020",10.5,"C","A",0,0,0,-1,0.331699,0,0,0.999934,0.000188,1.1e-05,0,-0.0457905053278044
"478",2019-01-30,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,54.37,"12/16/2020",10.5,"C","A",0,0,0,-1,0.327966,0,0,0.999948,0.00015,9e-06,0,-0.0478545185226173
"479",2019-01-29,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,54.4,"12/16/2020",10.5,"C","A",0,0,0,-1,0.324969,0,0,0.999954,0.000133,7e-06,0,-0.0483592349941908
"480",2019-01-28,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,53.49,"12/16/2020",10.5,"C","A",0,0,0,-1,0.320083,0,0,0.999957,0.000125,7e-06,0,-0.0460868206143689
"481",2019-01-25,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,54.56,"12/16/2020",10.5,"C","A",0,0,0,-1,0.316732,0,0,0.999968,9.5e-05,5e-06,0,-0.0508694196450424
"482",2019-01-24,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,54.29,"12/16/2020",10.5,"C","A",0,0,0,-1,0.315655,0,0,0.999968,9.6e-05,6e-06,0,-0.0535636306414479
"483",2019-01-23,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,54.27,"12/16/2020",10.5,"C","A",0,0,0,-1,0.315519,0,0,0.999968,9.6e-05,6e-06,0,-0.0553514470100806
"484",2019-01-22,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,54.45,"12/16/2020",10.5,"C","A",0,0,0,-1,0.318853,0,0,0.999963,0.00011,7e-06,0,-0.0558508378626127
"485",2019-01-18,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,54.52,"12/16/2020",10.5,"C","A",0,0,0,-1,0.317828,0,0,0.999964,0.000108,7e-06,0,-0.0424350405434588
"486",2019-01-17,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,54.18,"12/16/2020",10.5,"C","A",0,0,0,-1,0.31796,0,0,0.999961,0.000116,7e-06,0,-0.0464871450524106
"487",2019-01-16,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,54.54,"12/16/2020",10.5,"C","A",0,0,0,-1,0.323991,0,0,0.999951,0.000143,9e-06,0,-0.04934798250709
"488",2019-01-15,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,54.03,"12/16/2020",10.5,"C","A",0,0,0,-1,0.323303,0,0,0.999948,0.000152,9e-06,0,-0.0544604584761263
"489",2019-01-14,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,52.96,"12/16/2020",10.5,"C","A",0,0,0,-1,0.331291,0,0,0.999912,0.000243,1.5e-05,0,-0.0583542690309012
"490",2019-01-11,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,53.97,"12/16/2020",10.5,"C","A",0,0,0,-1,0.330268,0,0,0.999926,0.00021,1.3e-05,0,-0.0625280436451264
"491",2019-01-10,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,55.19,"12/16/2020",10.5,"C","A",0,0,0,-1,0.334852,0,0,0.999926,0.000215,1.3e-05,0,-0.0637044218390682
"492",2019-01-09,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,55.27,"12/16/2020",10.5,"C","A",0,0,0,-1,0.33981,0,0,0.999911,0.000258,1.4e-05,0,-0.0662516890611007
"493",2019-01-08,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,53.43,"12/16/2020",10.5,"C","A",0,0,0,-1,0.340324,0,0,0.999879,0.000333,2.1e-05,0,-0.0717034326187024
"494",2019-01-07,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,52.29,"12/16/2020",10.5,"C","A",0,0,0,-1,0.342015,0,0,0.999845,0.000412,2.5e-05,0,-0.0812712345075432
"495",2019-01-04,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,52.1,"12/16/2020",10.5,"C","A",0,0,0,-1,0.339838,0,0,0.999848,0.000402,2.5e-05,0,-0.0762586129260129
"496",2019-01-03,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,51.5,"12/16/2020",10.5,"C","A",0,0,0,-1,0.351561,0,0,0.999751,0.000631,3.9e-05,0,-0.0814292283519205
"497",2019-01-02,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,50.97,"12/16/2020",10.5,"C","A",0,0,0,-1,0.344575,0,0,0.999784,0.000548,3.5e-05,0,-0.0767069666365667
"498",2018-12-31,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,49.9,"12/16/2020",10.5,"C","A",0,0,0,-1,0.333732,0,0,0.99982,0.000452,3.2e-05,0,-0.0823542936131579
"499",2018-12-28,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,48.85,"12/16/2020",10.5,"C","A",0,0,0,-1,0.337997,0,0,0.999747,0.000609,4.3e-05,0,-0.0687237574427176
"500",2018-12-27,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,48.88,"12/16/2020",10.5,"C","A",0,0,0,-1,0.347422,0,0,0.999658,0.000808,5.5e-05,0,-0.0721247256920547
"501",2018-12-26,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,50.32,"12/16/2020",10.5,"C","A",0,0,0,-1,0.338287,0,0,0.999795,0.000516,3.4e-05,0,-0.0691111119911344
"502",2018-12-24,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,47.31,"12/16/2020",10.5,"C","A",0,0,0,-1,0.346223,0,0,0.99957,0.000967,7.2e-05,0,-0.0692649214546769
"503",2018-12-21,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,49.42,"12/16/2020",10.5,"C","A",0,0,0,-1,0.333903,0,0,0.999788,0.000525,3.6e-05,0,-0.0467892659986741
"504",2018-12-20,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,49.74,"12/16/2020",10.5,"C","A",0,0,0,-1,0.335444,0,0,0.999786,0.000533,3.6e-05,0,-0.0450575941682429
"505",2018-12-19,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,51.2,"12/16/2020",10.5,"C","A",0,0,0,-1,0.339418,0,0,0.999804,0.000507,3.3e-05,0,-0.043736630164745
"506",2018-12-18,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,50.03,"12/16/2020",10.5,"C","A",0,0,0,-1,0.337445,0,0,0.999778,0.000556,3.8e-05,0,-0.0439315849969108
"507",2018-12-17,"CL","CL","CL/21F.NX","NYMEX",2020-12-21,52.67,"12/16/2020",10.5,"C","A",0,0,0,-1,0.339311,0,0,0.999841,0.000428,2.7e-05,0,-0.0397389145261488
"508",2018-12-14,"CL","LM2","CL/21M.NX","NYMEX",2021-05-20,52.64,"05/16/2019",17.5,"C","A",0,0,0,-1,0.616702,0,0,0.998451,0.001692,0.000241,0,-0.0489999304888777
"509",2018-12-13,"CL","LM2","CL/21M.NX","NYMEX",2021-05-20,53.44,"05/16/2019",17.5,"C","A",0,0,0,-1,0.620746,0,0,0.998512,0.001661,0.000228,0,-0.0442758751581456
"510",2018-12-12,"CL","LM2","CL/21M.NX","NYMEX",2021-05-20,52.51,"05/16/2019",17.5,"C","A",0,0,0,-1,0.611618,0,0,0.998443,0.001707,0.000244,0,-0.0459132561617679
"511",2018-12-11,"CL","LM2","CL/21M.NX","NYMEX",2021-05-20,52.35,"05/16/2019",17.5,"C","A",0,0,0,-1,0.607728,0,0,0.998445,0.001705,0.000246,0,-0.0503568982972998
"512",2018-12-10,"CL","LM2","CL/21M.NX","NYMEX",2021-05-20,52.07,"05/16/2019",17.5,"C","A",0,0,0,-1,0.603757,0,0,0.99842,0.001726,0.000252,0,-0.0533097065400385
"513",2018-12-07,"CL","LM2","CL/21M.NX","NYMEX",2021-05-20,53.55,"05/16/2019",17.5,"C","A",0,0,0,-1,0.610213,0,0,0.998512,0.001695,0.000226,0,-0.0412306791322309
"514",2018-12-06,"CL","LM2","CL/21M.NX","NYMEX",2021-05-20,53.36,"05/16/2019",17.5,"C","A",0,0,0,-1,0.608454,0,0,0.998466,0.001742,0.000234,0,-0.0449046643133909
"515",2018-12-05,"CL","LM2","CL/21M.NX","NYMEX",2021-05-20,54.2,"05/16/2019",17.5,"C","A",0,0,0,-1,0.613232,0,0,0.998518,0.001721,0.000221,0,-0.0432837502006288
"516",2018-12-04,"CL","LM2","CL/21M.NX","NYMEX",2021-05-20,54.39,"05/16/2019",17.5,"C","A",0,0,0,-1,0.612491,0,0,0.998536,0.001713,0.000217,0,-0.0442931128861051
"517",2018-12-03,"CL","LM2","CL/21M.NX","NYMEX",2021-05-20,53.84,"05/16/2019",17.5,"C","A",0,0,0,-1,0.606314,0,0,0.998503,0.001735,0.000225,0,-0.0410268878965532
"518",2018-11-30,"CL","LM2","CL/21M.NX","NYMEX",2021-05-20,52.1,"05/16/2019",17.5,"C","A",0,0,0,-1,0.586644,0,0,0.998399,0.001801,0.000253,0,-0.0384001828854826
"519",2018-11-29,"CL","LM2","CL/21M.NX","NYMEX",2021-05-20,53.5,"05/16/2019",17.5,"C","A",0,0,0,-1,0.59848,0,0,0.998438,0.001814,0.000236,0,-0.0336473711346583
"520",2018-11-28,"CL","LM2","CL/21M.NX","NYMEX",2021-05-20,52.8,"05/16/2019",17.5,"C","A",0,0,0,-1,0.591457,0,0,0.998386,0.00185,0.000248,0,-0.0379549395487529
"521",2018-11-27,"CL","LM2","CL/21M.NX","NYMEX",2021-05-20,53.05,"05/16/2019",17.5,"C","A",0,0,0,-1,0.590302,0,0,0.998433,0.001814,0.000241,0,-0.0429860397962849
"522",2018-11-26,"CL","LM2","CL/21M.NX","NYMEX",2021-05-20,52.55,"05/16/2019",17.5,"C","A",0,0,0,-1,0.619252,0,0,0.997493,0.002761,0.000354,0,-0.0475356117320193
"523",2018-11-23,"CL","LM2","CL/21M.NX","NYMEX",2021-05-20,51.86,"05/16/2019",20,"C","A",0,0,0,-1,0.613106,0,0,0.993101,0.006794,0.000889,0,-0.0415789738707515
"524",2018-11-21,"CL","LM2","CL/21M.NX","NYMEX",2021-05-20,54.6,"05/16/2019",20,"C","A",0,0,0,-1,0.567484,0,0,0.99698,0.003441,0.000434,0,-0.0373777921057831
"525",2018-11-20,"CL","LM2","CL/21M.NX","NYMEX",2021-05-20,53.45,"05/16/2019",22.5,"C","A",0,0,0,-1,0.567004,0,0,0.991547,0.008445,0.001106,0,-0.0360710302171432
"526",2018-11-19,"CL","LM2","CL/21M.NX","NYMEX",2021-05-20,57.19,"05/16/2019",22.5,"C","A",0,0,0,-1,0.535675,0,0,0.996328,0.004321,0.000519,0,-0.0327309093350946
"527",2018-11-16,"CL","LM2","CL/21M.NX","NYMEX",2021-05-20,57.17,"05/16/2019",22.5,"C","A",0,0,0,-1,0.513877,0,0,0.997091,0.003532,0.000436,0,-0.0366565694685509
"528",2018-11-15,"CL","LM2","CL/21M.NX","NYMEX",2021-05-20,57.51,"05/16/2019",22.5,"C","A",0,0,0,-1,0.528431,0,0,0.996549,0.004155,0.00049,0,-0.0384100623496355
"529",2018-11-14,"CL","LM2","CL/21M.NX","NYMEX",2021-05-20,58.46,"05/16/2019",22.5,"C","A",0,0,0,-1,0.549475,0,0,0.99596,0.004877,0.000534,0,-0.0407471876955598
"530",2018-11-13,"CL","LM2","CL/21M.NX","NYMEX",2021-05-20,58.01,"05/16/2019",22.5,"C","A",0,0,0,-1,0.51916,0,0,0.997054,0.003654,0.000428,0,-0.0412878317503707
"531",2018-11-12,"CL","LM2","CL/21M.NX","NYMEX",2021-05-20,60.78,"05/16/2019",22.5,"C","A",0,0,0,-1,0.499898,0,0,0.998512,0.002066,0.000227,0,-0.0363536130351383
"532",2018-11-09,"CL","LM2","CL/21M.NX","NYMEX",2021-05-20,61,"05/16/2019",22.5,"C","A",0,0,0,-1,0.497384,0,0,0.998523,0.002075,0.000225,0,-0.0324780835098838
"533",2018-11-08,"CL","LM2","CL/21M.NX","NYMEX",2021-05-20,61.71,"05/16/2019",22.5,"C","A",0,0,0,-1,0.501147,0,0,0.99855,0.00207,0.000216,0,-0.0286420550594881
"534",2018-11-07,"CL","LM2","CL/21M.NX","NYMEX",2021-05-20,62.48,"05/16/2019",22.5,"C","A",0,0,0,-1,0.504827,0,0,0.998588,0.002051,0.000206,0,-0.0293575090771472
"535",2018-11-06,"CL","LM2","CL/21M.NX","NYMEX",2021-05-20,60.59,"05/16/2019",22.5,"C","A",0,0,0,-1,0.489025,0,0,0.998545,0.002049,0.000224,0,-0.0305462515848375
"536",2018-11-05,"CL","LM2","CL/21M.NX","NYMEX",2021-05-20,60.35,"05/16/2019",22.5,"C","A",0,0,0,-1,0.484895,0,0,0.998565,0.002021,0.000224,0,-0.0294676714347742
"537",2018-11-02,"CL","LM2","CL/21M.NX","NYMEX",2021-05-20,59.99,"05/16/2019",22.5,"C","A",0,0,0,-1,0.478462,0,0,0.998554,0.002038,0.000228,0,-0.0214427037069348
"538",2018-11-01,"CL","LM2","CL/21M.NX","NYMEX",2021-05-20,60.05,"05/16/2019",22.5,"C","A",0,0,0,-1,0.477537,0,0,0.99856,0.002037,0.000226,0,-0.0194916616342349
"539",2018-10-31,"CL","LM2","CL/21M.NX","NYMEX",2021-05-20,61.57,"05/16/2019",22.5,"C","A",0,0,0,-1,0.486448,0,0,0.99863,0.002001,0.000208,0,-0.0216249232899125
"540",2018-10-30,"CL","LM2","CL/21M.NX","NYMEX",2021-05-20,62.02,"05/16/2019",22.5,"C","A",0,0,0,-1,0.488337,0,0,0.998645,0.002,0.000203,0,-0.0227474083890195
"541",2018-10-29,"CL","LM2","CL/21M.NX","NYMEX",2021-05-20,63.09,"05/16/2019",22.5,"C","A",0,0,0,-1,0.494048,0,0,0.998688,0.00198,0.00019,0,-0.0210137891629034
"542",2018-10-26,"CL","LM2","CL/21M.NX","NYMEX",2021-05-20,62.9,"05/16/2019",22.5,"C","A",0,0,0,-1,0.488937,0,0,0.998686,0.001992,0.000192,0,-0.0416900291583247
"543",2018-10-25,"CL","LM2","CL/21M.NX","NYMEX",2021-05-20,62.2,"05/16/2019",22.5,"C","A",0,0,0,-1,0.483013,0,0,0.998663,0.002006,0.000199,0,-0.0436589675717662
"544",2018-10-24,"CL","LM2","CL/21M.NX","NYMEX",2021-05-20,61.94,"05/16/2019",22.5,"C","A",0,0,0,-1,0.480069,0,0,0.998655,0.002014,0.000202,0,-0.0446673893430942
"545",2018-10-23,"CL","LM2","CL/21M.NX","NYMEX",2021-05-20,61.9,"05/16/2019",22.5,"C","A",0,0,0,-1,0.478778,0,0,0.998649,0.002025,0.000204,0,-0.0438122307408814
"546",2018-10-22,"CL","LM2","CL/21M.NX","NYMEX",2021-05-20,63.69,"05/16/2019",22.5,"C","A",0,0,0,-1,0.488574,0,0,0.998729,0.001975,0.000182,0,-0.0414997577789655
"547",2018-10-19,"CL","ICD","CL/18X.NX","NYMEX",2018-10-22,69.12,"10/19/2018",58.750099,"C","E",0,0,0,-1,-1,0,0,0,0,0,0,-0.0356504881443441
"548",2018-10-18,"CL","LM2","CL/21M.NX","NYMEX",2021-05-20,62.11,"05/16/2019",22.5,"C","A",0,0,0,-1,0.473195,0,0,0.998687,0.002004,0.000196,0,-0.0421070339628485
"549",2018-10-17,"CL","CL","CL/18X.NX","NYMEX",2018-10-22,69.75,"10/17/2018",5.5,"C","A",0,0,0,-1,-1,0,0,0,0,0,0,-0.0376119866707057
